input_ra,input_dec,input_radius,cw_ra,cw_ra_e,cw_dec,cw_dec_e,cw_w1,cw_w1_e,cw_w2,cw_w2_e,cw_pmra,cw_pmra_e,cw_pmdec,cw_pmdec_e,cw_mjd,cw_catalog,cw_notes,aw_ra,aw_ra_e,aw_dec,aw_dec_e,aw_w1,aw_w1_e,aw_w2,aw_w2_e,aw_w3,aw_w3_e,aw_w4,aw_w4_e,aw_pmra,aw_pmra_e,aw_pmdec,aw_pmdec_e,aw_catalog,aw_notes,gaia_ra,gaia_ra_e,gaia_dec,gaia_dec_e,gaia_parallax,gaia_parallax_e,gaia_radv,gaia_radv_e,gaia_pmra,gaia_pmra_e,gaia_pmdec,gaia_pmdec_e,gaia_g,gaia_g_e,gaia_bp,gaia_bp_e,gaia_rp,gaia_rp_e,gaia_year,gaia_catalog,gaia_notes,vsa_ra,vsa_dec,vsa_y,vsa_y_e,vsa_j,vsa_j_e,vsa_h,vsa_h_e,vsa_ks,vsa_ks_e,vsa_mjd_y,vsa_mjd_j,vsa_mjd_h,vsa_mjd_ks,vsa_catalog,vsa_notes,wfcam_ra,wfcam_ra_e,wfcam_dec,wfcam_dec_e,wfcam_y,wfcam_y_e,wfcam_j,wfcam_j_e,wfcam_h,wfcam_h_e,wfcam_k,wfcam_k_e,wfcam_pmra,wfcam_pmra_e,wfcam_pmdec,wfcam_pmdec_e,wfcam_epoch,wfcam_catalog,wfcam_notes,2mass_ra,2mass_dec,2mass_j,2mass_j_e,2mass_h,2mass_h_e,2mass_ks,2mass_ks_e,2mass_catalog,2mass_notes,ps_ra,ps_ra_e,ps_dec,ps_dec_e,ps_g,ps_g_e,ps_r,ps_r_e,ps_i,ps_i_e,ps_z,ps_z_e,ps_y,ps_y_e,ps_mjd,ps_catalog,ps_notes,nsc_ra,nsc_ra_e,nsc_dec,nsc_dec_e,nsc_g,nsc_g_e,nsc_r,nsc_r_e,nsc_i,nsc_i_e,nsc_z,nsc_z_e,nsc_u,nsc_u_e,nsc_y,nsc_y_e,nsc_pmra,nsc_pmra_e,nsc_pmdec,nsc_pmdec_e,nsc_mjd,nsc_catalog,nsc_notes,galex_ra,galex_dec,galex_fuv,galex_fuv_e,galex_nuv,galex_nuv_e,galex_catalog,galex_notes
215.422806,46.4638734,100,215.4052831,0.1602,46.4525909,0.1816,17.351,0.054,17.446,0.186,-0.02129,0.0685,0.11307,0.0761,57174.470576,CatWISE 2020 Catalog,,215.4217858,0.0502,46.4533206,0.0506,13.694,0.025,13.731,0.032,12.558,,9.155,,53,75,-14,80,AllWISE Source Catalog,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,215.422806,46.4638734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,VSA,Image Not Found,215.422806,nan,46.4638734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,UHSDR1,Object Not Found was Pressed,215.422806,46.4638734,nan,nan,nan,nan,nan,nan,2MASS All-Sky Point Source Catalog,Image Not Found,215.42807878,0.0010000000474974513,46.45804581,0.0010000000474974513,17.414899826049805,0.00107999995816499,17.13450050354004,0.0008980000275187194,17.01919937133789,0.0006890000076964498,17.0,0.0009030000073835254,17.018999099731445,0.0008679999737069011,56859.83476852,PanSTARRS Data Release 2,,215.422806,nan,46.4638734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NoirLab Source Catalog Data Release 2,Image Not Found,215.4285996119876,46.4582749436366,,,20.6223831,0.204969585,MAST GALEX Data Release 7,
